InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,customer_id,Country,Category
536629,CL69423,Shoes Clothing,42,2024-02-27 02:53:38,33.56,12378.0,Spain,Clothing
536630,HO33516,Mug Home,15,2024-02-13 17:55:36,89.6,12354.0,Australia,Home
536630,BO55402,Dictionary Books,39,2025-02-10 07:41:48,26.04,12370.0,USA,Books
536630,CL16703,T-Shirt Clothing,25,2024-01-11 10:34:41,74.84,12404.0,Australia,Clothing
536630,SP74147,Weights Sports,38,2023-11-05 21:02:56,57.5,12357.0,France,Sports
536630,CL20466,T-Shirt Clothing,39,2023-11-10 23:48:53,99.7,12379.0,Italy,Clothing
536630,CL90722,Jacket Clothing,44,2024-04-02 06:33:40,8.17,12408.0,Spain,Clothing
536630,EL82109,Speaker Electronics,19,2024-07-11 20:45:17,79.88,12415.0,Spain,Electronics
536631,BO70364,Novel Books,35,2024-03-16 18:17:22,10.92,12360.0,France,Books
536631,BO90022,Dictionary Books,42,2024-08-15 04:09:03,97.71,12404.0,Spain,Books
536631,BO34725,Manual Books,47,2025-05-08 08:00:53,81.83,12382.0,Netherlands,Books
536632,CL88631,Jeans Clothing,37,2024-05-25 15:25:42,95.24,12378.0,Netherlands,Clothing
536632,HO26202,Mug Home,43,2023-12-08 04:45:46,23.7,12361.0,France,Home
536632,HO66665,Cushion Home,2,2025-02-08 06:46:42,81.36,12432.0,Canada,Home
536632,EL23619,Smartphone Electronics,49,2024-12-31 00:37:04,20.86,12369.0,Italy,Electronics
536632,BO15112,Magazine Books,14,2024-11-03 23:09:01,69.75,12403.0,Canada,Books
536632,HO11973,Lamp Home,2,2025-03-28 18:05:45,49.02,,Italy,Home
536632,BO57108,Magazine Books,23,2024-02-07 17:49:11,25.08,12415.0,France,Books
536632,CL75705,T-Shirt Clothing,6,2025-07-27 12:35:40,0.0,12386.0,Germany,Clothing
536633,SP73786,Mat Sports,45,2024-10-29 15:28:54,17.62,12357.0,USA,Sports
536633,BO26970,Manual Books,33,2024-09-06 01:37:19,35.83,12431.0,Canada,Books
536634,HO51998,Cushion Home,13,2024-07-19 12:39:17,66.92,12381.0,France,Home
536634,BO68381,Manual Books,38,2024-08-22 14:55:54,82.95,12369.0,Germany,Books
536635,BO80909,Novel Books,34,2023-12-15 14:14:37,79.29,12410.0,Spain,Books
536635,SP61833,Towel Sports,-46,2024-09-23 05:01:13,18.92,12366.0,UK,Sports
536635,BO51923,Cookbook Books,49,2024-03-06 09:58:43,39.17,12352.0,France,Books
536636,EL62344,Tablet Electronics,47,2025-06-12 07:18:18,11.26,12431.0,UK,Electronics
536636,EL33843,Tablet Electronics,8,2025-03-18 18:58:50,54.66,12362.0,Netherlands,Electronics
536637,CL50715,Shoes Clothing,23,2023-12-14 13:17:32,91.76,12396.0,Netherlands,Clothing
536638,SP57858,Mat Sports,-12,2023-12-03 05:33:08,31.6,12428.0,USA,Sports
536638,HO41808,Chair Home,42,2025-01-22 14:51:55,38.4,12353.0,UK,Home
536639,SP14454,Towel Sports,22,2025-05-31 22:50:02,0.0,12420.0,USA,Sports
536639,CL79350,T-Shirt Clothing,38,2025-01-03 01:52:25,98.87,12434.0,USA,Clothing
536640,SP72962,Towel Sports,10,2025-03-20 14:48:59,62.35,12428.0,Canada,Sports
536640,HO39497,Chair Home,20,2024-05-22 20:58:44,19.31,12382.0,Netherlands,Home
536640,BO72789,Novel Books,32,2023-11-27 21:55:38,9.38,12378.0,Italy,Books
536640,EL35716,Laptop Electronics,32,2023-08-17 10:35:07,41.88,12399.0,Netherlands,Electronics
536640,BO55728,Manual Books,30,2023-12-14 04:21:51,9.25,12403.0,Spain,Books
536640,SP81011,Bottle Sports,7,2025-08-10 20:16:07,15.16,12408.0,Germany,Sports
536641,HO16302,Table Home,28,2025-01-10 15:59:03,17.67,12414.0,Netherlands,Home
536641,EL88328,Laptop Electronics,26,2025-02-24 08:55:56,93.92,12396.0,Australia,Electronics
536642,HO89011,Table Home,50,2024-07-17 01:18:30,26.96,,UK,Home
536642,HO91469,Plate Home,38,2024-06-27 06:51:46,69.03,12349.0,USA,Home
536643,SP28992,Mat Sports,38,2023-10-10 10:58:20,32.78,12378.0,Netherlands,Sports
536644,HO70865,Lamp Home,3,2024-01-13 18:30:02,48.2,12435.0,France,Home
536644,SP41569,Mat Sports,9,2024-04-07 03:01:03,43.85,12361.0,Australia,Sports
536644,EL31094,Smartphone Electronics,19,2024-07-13 06:26:51,93.9,12377.0,USA,Electronics
536645,BO50358,Novel Books,6,2023-10-10 23:25:12,28.33,12411.0,UK,Books
536645,BO49817,Novel Books,21,2023-08-18 17:18:33,76.4,12408.0,UK,Books
536645,BO50730,Novel Books,30,2025-02-19 20:11:53,87.2,12354.0,Netherlands,Books
536645,CL74749,Dress Clothing,27,2024-10-17 15:19:19,14.62,12407.0,Netherlands,Clothing
536646,EL49085,Smartphone Electronics,6,2023-10-15 02:56:59,80.62,12380.0,Canada,Electronics
536646,CL29508,Jacket Clothing,20,2024-07-14 21:53:08,65.91,12440.0,Netherlands,Clothing
536647,EL18166,Laptop Electronics,24,2023-08-28 06:08:31,15.22,12431.0,USA,Electronics
536647,EL38980,Charger Electronics,33,2024-08-05 15:19:40,51.47,12434.0,Spain,Electronics
536648,EL36152,Smartphone Electronics,33,2024-12-13 08:07:01,34.71,12357.0,UK,Electronics
536648,HO85246,Plate Home,41,2023-10-14 04:44:15,48.81,12382.0,Spain,Home
536649,CL22545,Jacket Clothing,37,2025-03-23 20:02:21,59.49,12374.0,USA,Clothing
536649,HO92169,Mug Home,9,2025-02-14 07:37:14,42.14,12400.0,USA,Home
536650,EL33880,Speaker Electronics,23,2025-01-10 20:57:41,77.51,12353.0,USA,Electronics
536651,HO97704,Table Home,34,2023-11-01 11:16:26,53.68,12400.0,Netherlands,Home
536652,CL46483,T-Shirt Clothing,4,2024-06-10 21:00:16,85.22,12354.0,France,Clothing
536652,BO53307,Magazine Books,23,2024-09-18 23:00:07,79.92,12381.0,USA,Books
536653,BO16832,Dictionary Books,1,2023-11-13 15:23:30,86.12,12404.0,Netherlands,Books
536653,BO32687,Novel Books,39,2024-12-23 04:18:36,72.7,12372.0,Germany,Books
536654,BO99003,Dictionary Books,47,2025-02-12 14:51:11,22.51,12426.0,Germany,Books
536655,SP77483,Towel Sports,12,2023-12-18 20:09:33,42.49,12354.0,Italy,Sports
536655,CL68646,Shoes Clothing,40,2025-06-29 07:05:40,88.95,12422.0,Spain,Clothing
536655,HO52087,Chair Home,41,2025-07-04 15:07:44,77.13,12370.0,USA,Home
536655,EL62547,Laptop Electronics,35,2025-02-13 00:50:49,21.05,12435.0,USA,Electronics
536655,CL85918,Hat Clothing,8,2024-09-30 22:35:27,57.62,12375.0,France,Clothing
536656,BO16224,Cookbook Books,10,2024-05-05 10:31:35,15.21,12444.0,Spain,Books
536657,BO62241,Novel Books,30,2025-06-14 06:56:06,30.98,12370.0,Spain,Books
536657,EL31309,Laptop Electronics,47,2024-07-16 14:00:37,88.99,12444.0,Spain,Electronics
536657,BO18728,Magazine Books,29,2024-07-10 16:14:12,75.33,12360.0,Spain,Books
536657,HO40046,Mug Home,6,2025-01-13 13:47:42,92.69,12374.0,Netherlands,Home
536658,SP41337,Racket Sports,31,2024-12-23 16:53:56,67.25,12379.0,Australia,Sports
536659,EL33157,Tablet Electronics,38,2025-04-07 23:22:21,2.66,12416.0,Italy,Electronics
536659,EL15203,Speaker Electronics,27,2024-12-04 01:09:13,48.52,12415.0,Australia,Electronics
536660,HO16316,Lamp Home,21,2023-08-19 05:22:41,5.1,12419.0,UK,Home
536661,CL46941,Jacket Clothing,15,2024-01-28 23:34:40,93.46,12424.0,France,Clothing
536661,SP16258,Ball Sports,31,2023-11-05 20:17:05,37.42,12406.0,Australia,Sports
536661,CL41480,Shoes Clothing,16,2025-05-29 00:04:37,43.16,12378.0,Australia,Clothing
536662,HO34078,Lamp Home,33,2024-01-14 11:48:40,97.59,12395.0,France,Home
536662,EL62647,Charger Electronics,25,2024-08-16 19:47:13,63.14,12433.0,UK,Electronics
536663,SP81622,Bottle Sports,50,2024-07-05 16:27:36,39.56,12377.0,Netherlands,Sports
536663,SP87758,Weights Sports,48,2024-07-24 19:10:12,93.46,12395.0,Italy,Sports
536663,CL78657,Dress Clothing,9,2024-11-23 00:32:39,80.75,12369.0,Italy,Clothing
536663,EL51555,Laptop Electronics,25,2025-01-08 16:17:17,15.49,12422.0,Canada,Electronics
536664,SP97327,Weights Sports,5,2023-12-14 00:18:16,21.51,12429.0,USA,Sports
536665,EL54222,Tablet Electronics,6,2024-08-12 06:35:25,91.69,12420.0,Canada,Electronics
536666,BO75909,Novel Books,1,2024-01-01 11:56:27,12.11,12369.0,Italy,Books
536666,EL22662,Speaker Electronics,5,2024-04-07 22:09:49,97.97,12349.0,France,Electronics
536666,EL62990,Smartphone Electronics,40,2025-05-09 16:07:47,22.28,12398.0,Canada,Electronics
536666,SP65071,Ball Sports,27,2024-07-01 09:32:46,76.85,12433.0,France,Sports
536667,BO83650,Dictionary Books,20,2024-09-08 03:09:37,3.08,12381.0,Spain,Books
536667,SP40892,Mat Sports,34,2025-06-17 16:47:57,7.34,12380.0,Australia,Sports
536667,HO97713,Cushion Home,22,2024-08-12 02:49:25,92.34,12364.0,Spain,Home
536667,BO48442,Dictionary Books,20,2025-01-23 03:02:53,1.96,12421.0,France,Books
536668,EL79238,Laptop Electronics,28,2025-04-28 09:57:56,41.6,12363.0,Netherlands,Electronics
536668,SP38636,Towel Sports,-21,2024-12-21 05:29:48,47.04,12355.0,Italy,Sports
536669,BO19439,Biography Books,36,2024-01-03 11:34:09,47.91,12354.0,Germany,Books
536669,SP51923,Racket Sports,7,2024-02-14 07:16:49,33.87,12365.0,Italy,Sports
536670,CL96332,Dress Clothing,40,2023-10-19 17:19:36,31.68,12386.0,UK,Clothing
536671,SP51343,Racket Sports,26,2023-10-01 09:31:52,75.85,12411.0,Canada,Sports
536671,BO61503,Magazine Books,-27,2025-07-01 15:16:05,2.7,12426.0,USA,Books
536671,BO63303,Manual Books,40,2024-04-19 01:03:12,23.94,12368.0,Netherlands,Books
536672,SP82416,Bottle Sports,40,2023-12-15 15:57:02,33.62,12375.0,Netherlands,Sports
536672,HO21639,Plate Home,3,2024-05-25 03:31:54,94.61,12442.0,Canada,Home
536673,HO85439,Table Home,45,2024-09-13 21:59:05,73.65,12435.0,Canada,Home
536674,HO57132,Table Home,23,2024-09-17 14:08:24,93.92,12386.0,Spain,Home
536674,SP38771,Weights Sports,35,2024-11-13 20:30:04,13.1,12372.0,Spain,Sports
536674,SP91539,Weights Sports,41,2024-04-25 10:55:48,67.35,12445.0,France,Sports
536675,BO93574,Cookbook Books,3,2024-01-13 02:23:10,50.2,12393.0,France,Books
536675,HO32875,Table Home,25,2023-09-17 02:38:00,0.0,12359.0,Australia,Home
536676,SP92722,Weights Sports,43,2025-01-15 11:10:56,77.57,12431.0,UK,Sports
536676,HO68880,Mug Home,31,2024-04-02 20:29:01,83.82,12382.0,France,Home
536676,SP17506,Mat Sports,9,2024-03-13 21:19:30,7.13,12417.0,Italy,Sports
536676,SP10394,Weights Sports,1,2024-12-29 02:51:28,13.43,12376.0,UK,Sports
536676,EL48732,Speaker Electronics,36,2024-09-19 22:09:43,48.41,12376.0,Germany,Electronics
536676,HO47287,Mug Home,5,2024-12-13 14:01:29,55.45,12398.0,France,Home
536676,HO33738,Chair Home,14,2025-07-21 06:07:50,15.92,12382.0,Germany,Home
536676,SP98574,Ball Sports,9,2024-03-25 12:55:49,69.04,12371.0,Netherlands,Sports
536677,CL55425,Dress Clothing,31,2023-09-25 22:40:36,78.69,12385.0,Germany,Clothing
536677,EL22121,Laptop Electronics,7,2024-04-05 23:59:48,18.42,12391.0,Australia,Electronics
536678,EL85650,Charger Electronics,-8,2024-07-28 09:56:11,0.0,12379.0,USA,Electronics
536678,SP95499,Racket Sports,45,2024-09-14 17:23:42,38.18,12430.0,Canada,Sports
536679,SP35756,Towel Sports,42,2025-05-18 08:58:48,84.34,12400.0,Australia,Sports
536679,CL82627,Jeans Clothing,7,2023-08-17 01:59:15,96.68,12438.0,Germany,Clothing
536679,EL12168,Smartphone Electronics,3,2023-08-18 23:03:19,83.22,12379.0,Germany,Electronics
536679,HO89876,Table Home,20,2024-09-03 01:50:44,27.88,12365.0,France,Home
536680,HO39266,Mug Home,20,2024-10-13 04:54:00,18.51,12351.0,Italy,Home
536681,SP73812,Racket Sports,16,2025-06-14 09:55:24,29.29,12432.0,UK,Sports
536682,EL10226,Laptop Electronics,4,2025-02-09 19:22:24,12.84,12357.0,Australia,Electronics
536682,EL98823,Smartphone Electronics,18,2025-04-01 03:44:25,80.36,12376.0,USA,Electronics
536682,SP72157,Mat Sports,29,2025-04-29 00:30:19,92.98,12403.0,Italy,Sports
536682,EL55942,Smartphone Electronics,49,2024-07-14 17:05:49,25.53,12419.0,France,Electronics
536683,CL40811,Dress Clothing,23,2023-12-07 20:25:44,9.25,12374.0,Spain,Clothing
536683,CL29572,Jeans Clothing,8,2025-02-11 15:11:31,74.35,12423.0,USA,Clothing
536684,CL54543,Jeans Clothing,32,2024-10-21 07:54:13,67.31,12371.0,Australia,Clothing
536684,SP74741,Mat Sports,43,2025-07-23 07:00:31,87.15,12444.0,Germany,Sports
536685,HO53061,Table Home,47,2024-11-24 13:27:11,67.15,12361.0,Australia,Home
536686,HO21941,Mug Home,15,2025-04-04 13:54:17,4.47,12445.0,Australia,Home
536687,EL52720,Speaker Electronics,4,2025-02-05 02:53:00,47.92,12413.0,Italy,Electronics
536687,SP36898,Towel Sports,19,2024-07-12 05:20:42,68.0,12443.0,Germany,Sports
536687,HO12751,Cushion Home,50,2023-12-03 15:07:20,44.96,12366.0,Germany,Home
536688,SP71884,Towel Sports,1,2024-03-17 05:36:04,13.03,12415.0,Canada,Sports
536688,EL16988,Charger Electronics,45,2024-08-10 22:51:32,95.4,12407.0,France,Electronics
536688,SP41734,Bottle Sports,27,2025-07-22 07:52:32,24.82,12404.0,Canada,Sports
536689,BO88327,Biography Books,39,2024-01-22 23:32:45,91.19,12414.0,UK,Books
536690,BO68451,Cookbook Books,22,2025-04-14 07:49:35,97.4,,Canada,Books
536691,BO83011,Novel Books,24,2023-12-01 13:33:04,16.08,12366.0,USA,Books
536691,HO87419,Plate Home,5,2025-06-07 23:08:21,66.47,12351.0,UK,Home
536691,BO85860,Dictionary Books,19,2024-03-13 15:16:49,96.74,12431.0,UK,Books
536691,SP98544,Towel Sports,24,2024-12-06 09:03:02,65.23,12404.0,UK,Sports
536692,EL10032,Tablet Electronics,33,2025-06-24 10:36:11,43.08,12406.0,UK,Electronics
536693,CL63577,T-Shirt Clothing,25,2024-05-23 21:09:48,36.87,12442.0,UK,Clothing
536694,SP37975,Weights Sports,17,2025-03-22 15:57:54,94.84,12364.0,France,Sports
536694,EL48893,Smartphone Electronics,30,2025-02-25 18:14:29,41.68,12370.0,USA,Electronics
536695,CL28206,Shoes Clothing,12,2025-05-22 08:54:14,33.64,12386.0,France,Clothing
536696,EL30181,Speaker Electronics,35,2025-06-22 20:11:32,74.91,12418.0,Spain,Electronics
536696,EL77055,Headphones Electronics,47,2024-07-10 05:40:19,21.22,12396.0,USA,Electronics
536696,BO14412,Dictionary Books,18,2025-06-19 14:48:08,21.6,12434.0,Italy,Books
536697,BO80156,Dictionary Books,48,2025-06-09 03:45:29,10.3,12418.0,UK,Books
536697,BO20811,Biography Books,42,2024-06-01 13:12:14,95.75,,USA,Books
536698,CL45153,Jeans Clothing,18,2024-11-12 00:18:11,26.4,12443.0,Australia,Clothing
536698,BO49763,Cookbook Books,45,2024-06-16 22:14:47,19.43,,Italy,Books
536699,HO59243,Cushion Home,11,2024-03-03 09:22:19,21.97,12393.0,France,Home
536699,BO67005,Magazine Books,48,2024-06-21 06:36:17,98.74,12395.0,Germany,Books
536700,SP53161,Ball Sports,10,2025-08-06 07:23:23,42.75,12393.0,Germany,Sports
536701,CL98332,Jeans Clothing,5,2023-08-22 11:17:48,41.95,12418.0,Germany,Clothing
536702,SP55322,Towel Sports,25,2025-07-06 04:44:00,69.55,12376.0,Australia,Sports
536702,CL50102,Hat Clothing,15,2024-03-09 06:25:37,37.7,12362.0,UK,Clothing
536703,EL29792,Smartphone Electronics,22,2023-10-08 13:46:55,67.93,12424.0,Netherlands,Electronics
536703,BO88325,Biography Books,13,2025-06-14 12:48:25,28.25,12423.0,USA,Books
536703,HO50838,Lamp Home,19,2023-12-18 05:26:15,82.14,12379.0,Netherlands,Home
536703,BO95896,Magazine Books,24,2024-05-13 09:37:53,66.2,12349.0,Germany,Books
536703,EL14330,Laptop Electronics,15,2024-11-22 19:55:44,74.32,12420.0,Australia,Electronics
536703,SP73666,Mat Sports,16,2023-08-16 18:17:05,60.07,12373.0,Spain,Sports
536704,EL32138,Speaker Electronics,27,2023-12-05 02:16:55,21.16,12394.0,Spain,Electronics
536704,BO68206,Magazine Books,26,2024-12-24 01:30:28,47.04,,Netherlands,Books
536705,SP50302,Weights Sports,2,2025-01-17 08:45:18,39.61,12389.0,Italy,Sports
536706,EL98758,Tablet Electronics,10,2024-12-23 23:38:04,54.27,12409.0,Canada,Electronics
536706,BO82647,Dictionary Books,20,2024-03-11 21:11:30,58.47,12381.0,Netherlands,Books
536706,CL76303,Hat Clothing,49,2024-09-23 10:36:53,98.54,,Netherlands,Clothing
536706,EL70502,Laptop Electronics,5,2023-11-02 03:43:06,85.07,12402.0,Germany,Electronics
536706,BO25889,Biography Books,49,2023-09-11 06:16:42,73.92,12411.0,UK,Books
536706,CL75960,Hat Clothing,20,2025-02-13 09:31:25,61.27,,Germany,Clothing
536707,SP58076,Bottle Sports,49,2023-12-27 14:02:55,65.27,12395.0,Spain,Sports
536707,CL10532,Jacket Clothing,1,2025-07-08 09:09:22,0.0,12431.0,Italy,Clothing
536707,BO93443,Cookbook Books,21,2025-04-08 04:34:18,94.04,12359.0,Germany,Books
536708,BO12056,Biography Books,38,2024-03-11 01:33:28,80.83,12404.0,Netherlands,Books
536708,HO26345,Cushion Home,35,2024-09-11 17:04:17,72.01,12436.0,Italy,Home
536708,HO44518,Chair Home,2,2024-01-05 06:05:27,1.36,12425.0,Australia,Home
536708,EL43345,Charger Electronics,32,2025-02-27 04:48:02,86.08,12374.0,Netherlands,Electronics
536709,EL22007,Smartphone Electronics,12,2024-01-13 21:32:11,11.14,12431.0,France,Electronics
536709,CL32197,Shoes Clothing,45,2024-05-15 10:12:57,76.48,12431.0,France,Clothing
536709,CL32099,Hat Clothing,-36,2024-03-25 06:49:49,32.77,12415.0,Canada,Clothing
536709,CL60293,T-Shirt Clothing,41,2024-11-23 08:03:46,98.24,12417.0,USA,Clothing
536710,CL82559,Hat Clothing,44,2024-11-17 09:08:30,0.0,12347.0,Australia,Clothing
536710,CL28863,Dress Clothing,7,2024-03-08 11:37:48,39.45,12436.0,Italy,Clothing
536711,SP97823,Towel Sports,13,2024-07-12 12:07:44,72.97,12420.0,Australia,Sports
536712,BO67853,Biography Books,1,2023-12-20 05:15:40,13.53,12363.0,Spain,Books
536712,CL71958,Hat Clothing,37,2025-05-11 10:38:02,80.54,12429.0,USA,Clothing
536712,BO48274,Dictionary Books,14,2023-08-22 06:18:14,25.99,12401.0,Australia,Books
536712,CL37849,Jeans Clothing,30,2023-11-15 18:20:52,84.78,12377.0,Italy,Clothing
536713,BO75575,Biography Books,31,2025-08-01 04:35:18,56.88,12376.0,Germany,Books
536713,SP46955,Weights Sports,20,2024-07-13 12:13:52,91.68,12384.0,UK,Sports
536713,HO11780,Chair Home,-21,2025-05-22 03:25:46,85.49,,Canada,Home
536713,EL16392,Smartphone Electronics,24,2023-09-20 09:19:08,84.94,12432.0,Canada,Electronics
536713,HO55113,Mug Home,44,2023-11-05 10:18:36,91.49,12375.0,UK,Home
536714,BO47507,Novel Books,16,2024-05-29 06:10:36,89.76,12358.0,Netherlands,Books
536714,EL33712,Smartphone Electronics,4,2025-03-15 15:14:32,8.78,12444.0,Canada,Electronics
536714,BO91529,Cookbook Books,28,2024-10-06 22:20:12,23.68,12352.0,France,Books
536715,BO54183,Cookbook Books,20,2023-11-20 18:03:04,67.0,12352.0,Canada,Books
536716,HO50007,Lamp Home,30,2023-12-19 11:13:16,72.47,12361.0,Australia,Home
536716,CL30229,Jacket Clothing,47,2025-05-25 22:06:53,11.74,12390.0,UK,Clothing
536717,HO61594,Mug Home,39,2025-06-23 07:11:02,77.56,12346.0,Australia,Home
536718,EL52049,Charger Electronics,17,2025-06-16 11:11:13,27.63,12404.0,Germany,Electronics
536719,CL56689,Shoes Clothing,44,2025-07-20 23:26:54,6.56,12377.0,UK,Clothing
536719,CL98279,Hat Clothing,14,2023-12-26 12:20:10,34.92,12433.0,Netherlands,Clothing
536720,BO25534,Dictionary Books,37,2025-03-02 22:36:40,92.79,12401.0,Netherlands,Books
536720,EL79077,Charger Electronics,41,2024-10-27 20:55:04,86.53,12426.0,USA,Electronics
536720,EL59276,Charger Electronics,13,2023-12-12 12:18:52,12.89,12348.0,UK,Electronics
536721,EL68115,Laptop Electronics,12,2025-03-02 02:36:04,50.17,12359.0,Canada,Electronics
536722,CL93473,Shoes Clothing,22,2024-03-25 06:09:56,26.4,12430.0,France,Clothing
536722,BO71557,Magazine Books,38,2024-07-09 22:45:11,18.47,12414.0,USA,Books
536722,HO85906,Mug Home,8,2024-07-23 02:20:01,38.91,12408.0,USA,Home
536723,EL60075,Laptop Electronics,48,2025-02-06 14:37:38,99.66,12418.0,UK,Electronics
536724,HO63372,Chair Home,13,2024-01-10 13:48:32,0.0,12402.0,Canada,Home
536725,EL60447,Smartphone Electronics,16,2024-12-06 19:58:47,64.21,12362.0,Italy,Electronics
536726,SP59664,Ball Sports,-18,2024-09-23 09:52:15,66.15,12399.0,Canada,Sports
536726,EL77748,Laptop Electronics,44,2023-10-02 14:21:31,53.93,12444.0,USA,Electronics
536726,EL39629,Speaker Electronics,13,2023-11-13 14:31:26,87.82,12390.0,Germany,Electronics
536726,EL42997,Charger Electronics,1,2025-02-14 14:51:54,6.59,12423.0,Germany,Electronics
536727,BO43988,Manual Books,29,2024-11-05 06:07:46,18.45,12437.0,USA,Books
536728,CL73027,Hat Clothing,28,2023-11-05 00:55:39,3.22,12420.0,UK,Clothing
536729,CL18324,Shoes Clothing,33,2025-01-20 17:18:25,41.82,12384.0,Spain,Clothing
536729,SP84596,Bottle Sports,49,2024-09-26 13:34:16,63.91,12398.0,Spain,Sports
536730,EL14247,Smartphone Electronics,50,2023-12-05 08:38:01,14.93,,UK,Electronics
536730,HO56112,Cushion Home,21,2025-06-29 18:01:21,67.55,12419.0,Spain,Home
536731,EL45829,Speaker Electronics,3,2024-08-18 20:21:10,8.05,12395.0,Netherlands,Electronics
536732,HO32496,Mug Home,24,2024-03-31 18:19:06,78.14,12433.0,Italy,Home
536732,SP65693,Mat Sports,33,2024-01-22 10:17:57,0.0,12376.0,Canada,Sports
536732,EL16871,Laptop Electronics,34,2023-09-03 19:26:07,97.49,12382.0,Australia,Electronics
536733,EL53528,Smartphone Electronics,1,2025-05-27 18:28:16,68.8,12391.0,USA,Electronics
536734,BO67108,Dictionary Books,37,2025-05-20 05:16:37,94.08,12411.0,Spain,Books
536735,SP21033,Weights Sports,28,2024-04-11 20:09:29,2.22,12421.0,USA,Sports
536736,CL23114,Jacket Clothing,42,2025-07-28 22:11:15,50.59,12426.0,Netherlands,Clothing
536737,SP12225,Bottle Sports,10,2024-09-10 08:34:36,51.67,12402.0,France,Sports
536737,BO37659,Dictionary Books,8,2024-07-13 07:10:35,35.18,12376.0,UK,Books
536738,HO94326,Cushion Home,48,2023-12-28 14:35:18,17.9,12391.0,Canada,Home
536738,EL35417,Headphones Electronics,4,2025-01-09 22:25:21,90.54,12434.0,France,Electronics
536739,CL74120,Jacket Clothing,50,2025-02-06 19:06:03,8.19,12435.0,Spain,Clothing
536739,HO29317,Chair Home,31,2025-07-08 16:20:05,28.89,12436.0,Australia,Home
536739,SP92977,Towel Sports,34,2023-09-10 06:39:07,69.67,12405.0,France,Sports
536740,SP63182,Weights Sports,5,2024-10-20 06:57:40,55.58,12397.0,Canada,Sports
536740,EL10527,Charger Electronics,36,2025-05-19 22:34:58,71.04,12415.0,Spain,Electronics
536741,BO69358,Dictionary Books,15,2023-08-13 05:26:34,50.7,12437.0,Australia,Books
536741,CL77420,T-Shirt Clothing,43,2023-10-26 18:49:07,36.29,12442.0,Germany,Clothing
536742,EL40632,Headphones Electronics,48,2023-12-28 15:11:25,42.77,12368.0,Germany,Electronics
536743,HO15848,Table Home,6,2024-12-10 04:32:43,35.38,12405.0,Australia,Home
536743,EL29049,Charger Electronics,28,2025-05-04 05:53:03,31.1,12433.0,Canada,Electronics
536744,CL53079,Dress Clothing,46,2025-02-06 18:29:02,25.76,12385.0,USA,Clothing
536744,SP93541,Racket Sports,20,2025-01-19 14:05:01,1.79,12373.0,Germany,Sports
536744,SP51220,Bottle Sports,47,2024-02-01 05:00:00,19.8,12388.0,Italy,Sports
536745,EL34012,Smartphone Electronics,28,2025-06-08 11:28:47,42.26,12415.0,France,Electronics
536746,HO91473,Cushion Home,50,2024-12-30 02:32:16,7.14,12371.0,USA,Home
536746,EL41026,Smartphone Electronics,12,2024-03-25 07:09:45,98.7,12432.0,USA,Electronics
536746,BO58690,Dictionary Books,10,2024-08-25 11:35:19,9.61,12365.0,Spain,Books
536746,EL81252,Charger Electronics,12,2025-03-16 22:18:45,55.86,12352.0,UK,Electronics
536746,CL57660,T-Shirt Clothing,5,2023-11-12 02:19:51,37.45,12358.0,Germany,Clothing
536746,HO85832,Table Home,24,2023-08-30 08:03:11,18.63,12348.0,Australia,Home
536746,HO82640,Table Home,31,2025-03-15 15:37:58,77.18,12363.0,Canada,Home
536746,EL82841,Laptop Electronics,28,2024-11-25 03:04:30,24.05,12397.0,USA,Electronics
536747,CL15993,Jacket Clothing,39,2024-10-05 09:14:55,12.85,12387.0,USA,Clothing
536747,HO41297,Chair Home,22,2024-09-21 04:32:30,76.23,12376.0,France,Home
536747,CL91340,T-Shirt Clothing,49,2024-11-04 00:49:50,6.3,12390.0,Spain,Clothing
536747,HO13091,Chair Home,36,2023-09-23 19:36:03,39.55,,Netherlands,Home
536748,EL45716,Charger Electronics,38,2024-07-15 19:55:27,85.38,12428.0,Germany,Electronics
536748,CL34720,Dress Clothing,20,2024-10-11 13:04:46,31.76,12428.0,Australia,Clothing
536749,CL98111,Shoes Clothing,8,2024-11-06 12:54:07,0.0,12412.0,Canada,Clothing
536749,SP16167,Racket Sports,2,2023-09-01 22:33:26,35.56,12414.0,Germany,Sports
536749,SP80440,Weights Sports,3,2024-07-13 14:17:07,70.44,12425.0,USA,Sports
536749,HO48466,Chair Home,47,2023-12-18 19:52:43,26.29,12428.0,Canada,Home
536749,CL27416,T-Shirt Clothing,-46,2024-08-19 00:49:03,67.52,12405.0,Netherlands,Clothing
536750,CL33232,Jacket Clothing,17,2024-09-01 16:24:04,6.57,12357.0,France,Clothing
536750,CL89751,Dress Clothing,1,2024-09-20 02:20:38,72.24,12381.0,Italy,Clothing
536750,BO66941,Magazine Books,27,2024-01-21 08:56:08,62.84,12384.0,Italy,Books
536750,EL46983,Smartphone Electronics,3,2023-12-04 11:16:02,44.16,12411.0,Netherlands,Electronics
536751,CL20284,T-Shirt Clothing,25,2024-03-08 21:44:30,17.02,12391.0,Canada,Clothing
536752,BO49362,Manual Books,46,2024-06-08 21:28:09,87.21,12361.0,Canada,Books
536752,EL28976,Tablet Electronics,47,2024-10-15 08:26:09,68.51,12434.0,UK,Electronics
536753,BO51066,Biography Books,33,2024-12-22 04:12:10,31.22,12397.0,USA,Books
